,Unnamed: 0,movieId,title,genres,rating_size,rating_mean
14211,14211,71327,Bright Star (2009),Drama|Romance,226.0,3.39823008849558
2373,2373,2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,10174.0,3.39822095537645
7308,7308,7416,"Sunshine Boys, The (1975)",Comedy,206.0,3.39805825242718
2558,2558,2640,Superman (1978),Action|Adventure|Sci-Fi,15089.0,3.3980051693286497
8814,8814,26386,High Anxiety (1977),Comedy|Thriller,361.0,3.3975069252077597
2381,2381,2463,Ruthless People (1986),Comedy,3408.0,3.39730046948357
358,358,362,"Jungle Book, The (1994)",Adventure|Children|Romance,7629.0,3.39716869838773
3216,3216,3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,7154.0,3.3969807100922598
5530,5530,5625,Moonlight Mile (2002),Drama|Romance,565.0,3.39646017699115
6128,6128,6223,Spun (2001),Comedy|Crime|Drama,649.0,3.3959938366718
4558,4558,4649,Wet Hot American Summer (2001),Comedy,772.0,3.39572538860104
4183,4183,4274,Cleopatra (1963),Drama|Romance,532.0,3.39473684210526
8829,8829,26403,"Hobbit, The (1977)",Animation|Children|Fantasy,266.0,3.39473684210526
3071,3071,3155,Anna and the King (1999),Drama|Romance,3403.0,3.3946517778430803
11869,11869,53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy,5428.0,3.3944362564480497
4504,4504,4595,Fat Man and Little Boy (1989),Drama,296.0,3.39358108108108
10714,10714,42418,"New World, The (2005)",Adventure|Drama|Romance,883.0,3.39354473386183
1444,1444,1482,"Van, The (1996)",Comedy|Drama,511.0,3.39334637964775
7749,7749,8295,"Most Dangerous Game, The (1932)",Adventure|Mystery|Thriller,164.0,3.39329268292683
22480,22480,108190,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,623.0,3.3932584269662898
13278,13278,65126,Choke (2008),Comedy|Drama,487.0,3.3932238193018502
11223,11223,47465,Tideland (2005),Drama|Fantasy|Thriller,406.0,3.39285714285714
3722,3722,3809,What About Bob? (1991),Comedy,5736.0,3.39278242677824
3415,3415,3502,My Life (1993),Drama,553.0,3.39150090415913
2808,2808,2891,"Happy, Texas (1999)",Comedy,1341.0,3.39149888143177
1023,1023,1040,"Secret Agent, The (1996)",Drama,152.0,3.39144736842105
9752,9752,31689,Inside Deep Throat (2005),Documentary,244.0,3.39139344262295
6659,6659,6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance,1444.0,3.3912742382271497
21057,21057,103042,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX,1120.0,3.39107142857143
3930,3930,4020,"Gift, The (2000)",Thriller,2525.0,3.39029702970297
19589,19589,97188,Sinister (2012),Horror|Thriller,232.0,3.39008620689655
5047,5047,5139,"Bad News Bears, The (1976)",Comedy,1314.0,3.3900304414003
2718,2718,2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,853.0,3.38980070339977
10021,10021,33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi,5987.0,3.38976114915651
5723,5723,5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama|Romance,289.0,3.3892733564013797
9030,9030,26750,Quigley Down Under (1990),Adventure|Drama|Western,257.0,3.38910505836576
641,641,648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,37127.0,3.3885985940151397
2920,2920,3003,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War,166.0,3.3885542168674703
5741,5741,5836,Houseboat (1958),Comedy|Romance,269.0,3.38847583643123
14313,14313,71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,1174.0,3.38841567291312
2229,2229,2311,2010: The Year We Make Contact (1984),Sci-Fi,4143.0,3.388245232923
176,176,178,Love & Human Remains (1993),Comedy|Drama,500.0,3.388
2128,2128,2209,Young and Innocent (1937),Crime|Thriller,169.0,3.38757396449704
6985,6985,7093,"Front Page, The (1974)",Comedy,151.0,3.38741721854305
19048,19048,94985,Get the Gringo (2012),Action|Crime|Drama|Thriller,173.0,3.38728323699422
13879,13879,69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,979.0,3.38712972420838
4712,4712,4804,Pocketful of Miracles (1961),Comedy|Drama,155.0,3.38709677419355
7854,7854,8495,Animal Factory (2000),Crime|Drama,177.0,3.38700564971751
11161,11161,46967,Scoop (2006),Comedy|Fantasy|Mystery,817.0,3.38678090575275
239,239,242,Farinelli: il castrato (1994),Drama|Musical,1076.0,3.38661710037175
10237,10237,34164,Happy Endings (2005),Comedy|Drama,260.0,3.38653846153846
4847,4847,4939,"Final Countdown, The (1980)",Action|Sci-Fi,533.0,3.38649155722326
496,496,500,Mrs. Doubtfire (1993),Comedy|Drama,34392.0,3.3862671551523595
2655,2655,2738,Crimes of the Heart (1986),Comedy|Drama,518.0,3.3861003861003898
9768,9768,31804,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,1149.0,3.38598781549173
20036,20036,99007,Warm Bodies (2013),Comedy|Horror|Romance,442.0,3.38574660633484
10746,10746,42728,Tristan & Isolde (2006),Drama|Romance,471.0,3.38535031847134
7781,7781,8376,Napoleon Dynamite (2004),Comedy,6502.0,3.38518917256229
12863,12863,60756,Step Brothers (2008),Comedy,1467.0,3.38513974096796
8239,8239,8918,Eulogy (2004),Comedy|Crime|Drama,222.0,3.3851351351351404
13901,13901,69746,Watchmen: Tales of the Black Freighter (2009),Action|Adventure|Animation|Horror,252.0,3.3849206349206398
4169,4169,4259,"Luzhin Defence, The (2000)",Drama|Romance,291.0,3.38487972508591
5964,5964,6059,"Recruit, The (2003)",Action|Thriller,2587.0,3.38480865867801
44,44,45,To Die For (1995),Comedy|Drama|Thriller,8933.0,3.38436135676704
2699,2699,2782,"Pit and the Pendulum, The (1961)",Horror,661.0,3.38426626323752
7783,7783,8378,"Doctor, The (1991)",Drama,155.0,3.38387096774194
11906,11906,53460,Surf's Up (2007),Animation|Children|Comedy,628.0,3.38375796178344
14258,14258,71500,Trick 'r Treat (2007),Comedy|Horror|Thriller,318.0,3.38364779874214
18059,18059,90647,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX,537.0,3.3836126629422703
463,463,467,Live Nude Girls (1995),Comedy,741.0,3.38326585695007
7397,7397,7617,Rooster Cogburn (1975),Comedy|Western,226.0,3.38274336283186
7819,7819,8446,Sands of Iwo Jima (1949),Action|Drama|Romance|War,194.0,3.38144329896907
22606,22606,108729,Enemy (2013),Mystery|Thriller,156.0,3.38141025641026
13099,13099,63113,Quantum of Solace (2008),Action|Adventure|Thriller,3178.0,3.3810572687224703
1964,1964,2045,"Far Off Place, A (1993)",Adventure|Children|Drama|Romance,416.0,3.38100961538462
521,521,525,"Saint of Fort Washington, The (1993)",Drama,172.0,3.3808139534883703
1095,1095,1116,"Single Girl, A (Fille seule, La) (1995)",Drama,167.0,3.38023952095808
10140,10140,33669,"Sisterhood of the Traveling Pants, The (2005)",Adventure|Comedy|Drama,816.0,3.37990196078431
605,605,610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,7845.0,3.37973231357553
11806,11806,52606,Big Nothing (2006),Comedy|Crime|Thriller,224.0,3.37946428571429
13002,13002,61986,Appaloosa (2008),Western,396.0,3.37878787878788
13415,13415,66200,Two Lovers (2008),Drama|Romance,206.0,3.37864077669903
12368,12368,57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,3403.0,3.37863649720835
4352,4352,4443,Outland (1981),Action|Sci-Fi|Thriller,1033.0,3.37850919651501
1934,1934,2015,"Absent-Minded Professor, The (1961)",Children|Comedy|Fantasy,2512.0,3.37838375796178
743,743,755,Kim (1950),Children|Drama,152.0,3.37828947368421
1142,1142,1163,Mina Tannenbaum (1994),Drama,246.0,3.3780487804878
12464,12464,58154,"Other Boleyn Girl, The (2008)",Drama|Romance,752.0,3.37765957446809
1108,1108,1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,8891.0,3.37723540659093
3462,3462,3550,"Hunger, The (1983)",Horror,992.0,3.37701612903226
611,611,616,"Aristocats, The (1970)",Animation|Children,7892.0,3.37626710593006
19454,19454,96728,"Master, The (2012)",Drama,452.0,3.37610619469027
2193,2193,2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,661.0,3.37594553706505
6184,6184,6279,"Good Thief, The (2002)",Crime|Drama,427.0,3.37587822014052
10553,10553,40148,Revolver (2005),Crime|Drama|Thriller,538.0,3.37546468401487
336,336,340,"War, The (1994)",Adventure|Drama|War,1467.0,3.37525562372188
10146,10146,33683,High Tension (Haute tension) (Switchblade Romance) (2003),Horror|Thriller,517.0,3.3752417794971
23909,23909,114180,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,436.0,3.375
3391,3391,3477,Empire Records (1995),Comedy|Drama,2752.0,3.37481831395349
2644,2644,2727,Killer's Kiss (1955),Crime|Film-Noir,347.0,3.37463976945245
1291,1291,1318,Blue Juice (1995),Comedy|Drama,171.0,3.37426900584795
5907,5907,6002,Love Liza (2002),Drama,314.0,3.37420382165605
20552,20552,101088,Stoker (2013),Drama|Mystery|Thriller,218.0,3.3738532110091697
4533,4533,4624,Meet the Feebles (1989),Animation|Comedy|Musical,827.0,3.37363966142684
17,17,18,Four Rooms (1995),Comedy,5203.0,3.37363059773208
9435,9435,27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,3438.0,3.37361838278069
627,627,633,Denise Calls Up (1995),Comedy,336.0,3.3735119047619
13374,13374,65868,Repo! The Genetic Opera (2008),Fantasy|Horror|Musical,213.0,3.37323943661972
4774,4774,4866,"Last Castle, The (2001)",Action,1482.0,3.3731443994601897
19597,19597,97225,Hotel Transylvania (2012),Animation|Children|Comedy,251.0,3.37250996015936
787,787,799,"Frighteners, The (1996)",Comedy|Horror|Thriller,6151.0,3.37245976264022
9390,9390,27604,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller,297.0,3.3720538720538697
8102,8102,8781,"Manchurian Candidate, The (2004)",Thriller,2539.0,3.37179992122883
205,205,207,"Walk in the Clouds, A (1995)",Drama|Romance,5414.0,3.37153675655707
3442,3442,3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller,1004.0,3.37151394422311
4752,4752,4844,Bandits (2001),Comedy|Crime|Romance,2415.0,3.37142857142857
4883,4883,4975,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller,8318.0,3.37136330848762
9473,9473,27772,Ju-on: The Grudge (2002),Horror,725.0,3.37103448275862
16249,16249,82167,Love and Other Drugs (2010),Comedy|Drama|Romance,566.0,3.3710247349823304
768,768,780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,47048.0,3.37096157116137
1440,1440,1476,Private Parts (1997),Comedy|Drama,5779.0,3.37021976120436
7185,7185,7293,50 First Dates (2004),Comedy|Romance,6093.0,3.36993270966683
7602,7602,7984,From Beyond (1986),Horror|Sci-Fi,242.0,3.3698347107438
3115,3115,3199,Pal Joey (1957),Comedy|Drama|Musical|Romance,288.0,3.36979166666667
14401,14401,72176,Big Fan (2009),Comedy|Crime|Drama,165.0,3.36969696969697
16319,16319,82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,1705.0,3.3695014662756604
1366,1366,1395,Tin Men (1987),Comedy|Drama,2269.0,3.3693256941383902
4415,4415,4506,Frantic (1988),Crime|Mystery|Thriller,1029.0,3.3692905733722096
4442,4442,4533,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi,1081.0,3.3691026827012
1975,1975,2056,In Search of the Castaways (1962),Adventure|Children,175.0,3.36857142857143
2986,2986,3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,3770.0,3.3683023872679
997,997,1014,Pollyanna (1960),Children|Comedy|Drama,1602.0,3.36828963795256
13783,13783,69140,Sweeney Todd (2006),Crime|Drama|Horror|Thriller,258.0,3.3682170542635697
752,752,764,Heavy (1995),Drama|Romance,579.0,3.36787564766839
2332,2332,2414,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller,2650.0,3.3677358490566003
4974,4974,5066,"Walk to Remember, A (2002)",Drama|Romance,1561.0,3.36707238949391
6,6,7,Sabrina (1995),Comedy|Romance,12961.0,3.36648406758738
8756,8756,26303,Sisters (1973),Horror|Thriller,161.0,3.36645962732919
1976,1976,2057,"Incredible Journey, The (1963)",Adventure|Children,740.0,3.36621621621622
10410,10410,37384,Waiting... (2005),Comedy,796.0,3.3662060301507504
14390,14390,72131,Michael Jackson's This Is It (2009),Documentary|Musical|IMAX,223.0,3.36547085201794
3500,3500,3588,"King of Marvin Gardens, The (1972)",Crime|Drama,208.0,3.36538461538462
10129,10129,33615,Madagascar (2005),Adventure|Animation|Children|Comedy,3418.0,3.3652720889409
4924,4924,5016,"Shipping News, The (2001)",Drama,1367.0,3.36503291880029
3699,3699,3786,But I'm a Cheerleader (1999),Comedy,1844.0,3.36496746203905
181,181,183,Mute Witness (1994),Comedy|Horror|Thriller,614.0,3.36482084690554
7494,7494,7812,Babylon 5: Thirdspace (1998),Drama|Sci-Fi,440.0,3.36477272727273
4480,4480,4571,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi,8420.0,3.3647268408551096
3631,3631,3718,American Pimp (1999),Documentary,399.0,3.36466165413534
3541,3541,3628,Flying Tigers (1942),Action|Drama|Romance|War,324.0,3.3641975308642
9504,9504,27821,"Interpreter, The (2005)",Drama|Thriller,1756.0,3.36417995444191
7286,7286,7394,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,224.0,3.36383928571429
3167,3167,3251,Agnes of God (1985),Drama|Mystery,1350.0,3.3637037037037003
9580,9580,30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX,7518.0,3.36359404096834
2598,2598,2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi,452.0,3.36283185840708
13160,13160,63826,Splinter (2008),Action|Horror|Thriller,164.0,3.36280487804878
13037,13037,62344,Rachel Getting Married (2008),Drama|Romance,594.0,3.36279461279461
17004,17004,86298,Rio (2011),Adventure|Animation|Children|Comedy,576.0,3.36197916666667
11630,11630,51037,Unknown (2006),Drama|Mystery|Thriller,239.0,3.36192468619247
490,490,494,Executive Decision (1996),Action|Adventure|Thriller,12190.0,3.36144380639869
656,656,663,Kids in the Hall: Brain Candy (1996),Comedy,3327.0,3.36143672978659
3186,3186,3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,1454.0,3.36141678129298
5898,5898,5993,Max (2002),Drama,202.0,3.36138613861386
759,759,771,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",Comedy|Drama,155.0,3.3612903225806496
11015,11015,45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,6385.0,3.36068911511355
19948,19948,98585,Hitchcock (2012),Drama,208.0,3.36057692307692
1794,1794,1875,Clockwatchers (1997),Comedy,1054.0,3.36053130929791
17391,17391,87869,Horrible Bosses (2011),Comedy|Crime,1260.0,3.35992063492064
446,446,450,With Honors (1994),Comedy|Drama,2967.0,3.3597910347152
3683,3683,3770,Dreamscape (1984),Horror|Sci-Fi|Thriller,1276.0,3.35971786833856
21114,21114,103249,World War Z (2013),Action|Drama|Horror|IMAX,954.0,3.3595387840670896
2791,2791,2874,"Pajama Game, The (1957)",Comedy|Musical|Romance,448.0,3.359375
946,946,961,Little Lord Fauntleroy (1936),Drama,252.0,3.3591269841269797
13046,13046,62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,1880.0,3.35904255319149
23318,23318,111659,Maleficent (2014),Action|Adventure|Children|IMAX,489.0,3.35889570552147
11849,11849,52950,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller,484.0,3.35847107438017
5533,5533,5628,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller,579.0,3.35837651122625
8183,8183,8862,Criminal (2004),Comedy|Drama,233.0,3.35836909871245
2064,2064,2145,Pretty in Pink (1986),Comedy|Drama|Romance,7239.0,3.3580605055947
2701,2701,2784,"Masque of the Red Death, The (1964)",Horror,461.0,3.35791757049892
89,89,90,"Journey of August King, The (1995)",Drama,214.0,3.3574766355140198
21291,21291,103810,Red 2 (2013),Action|Comedy|Crime|Thriller,294.0,3.35714285714286
972,972,988,Grace of My Heart (1996),Comedy|Drama,532.0,3.35714285714286
1568,1568,1620,Kiss the Girls (1997),Crime|Drama|Mystery|Thriller,4404.0,3.3570617620345096
1761,1761,1840,He Got Game (1998),Drama,1586.0,3.35687263556116
4634,4634,4725,Session 9 (2001),Horror|Thriller,970.0,3.35618556701031
6186,6186,6281,Phone Booth (2002),Drama|Thriller,5101.0,3.3559106057635804
10099,10099,33421,Dear Wendy (2005),Drama,163.0,3.3558282208589
6697,6697,6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller,336.0,3.35565476190476
2086,2086,2167,Blade (1998),Action|Horror|Thriller,11401.0,3.35562669941233
1811,1811,1892,"Perfect Murder, A (1998)",Thriller,4181.0,3.35541736426692
486,486,490,Malice (1993),Thriller,3210.0,3.35529595015576
4486,4486,4577,Casualties of War (1989),Drama|War,732.0,3.3551912568306
6778,6778,6884,Veronica Guerin (2003),Crime|Drama|Thriller,359.0,3.35515320334262
1045,1045,1063,Johns (1996),Drama,155.0,3.35483870967742
8201,8201,8880,Mask (1985),Drama,1399.0,3.3545389563974304
1073,1073,1093,"Doors, The (1991)",Drama,7681.0,3.35425074860044
4312,4312,4403,"Fall of the House of Usher, The (House of Usher) (1960)",Horror,271.0,3.35424354243542
313,313,316,Stargate (1994),Action|Adventure|Sci-Fi,31799.0,3.35422497562816
5968,5968,6063,May (2002),Drama|Horror,538.0,3.35408921933086
7617,7617,8008,Brigadoon (1954),Fantasy|Musical|Romance,394.0,3.35406091370558
6374,6374,6480,Thoroughly Modern Millie (1967),Comedy|Musical,250.0,3.3539999999999996
12274,12274,56389,My Blueberry Nights (2007),Drama|Romance,407.0,3.35380835380835
6089,6089,6184,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi,1204.0,3.3534053156146197
5787,5787,5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX,1386.0,3.35281385281385
4329,4329,4420,"Barefoot Contessa, The (1954)",Drama,180.0,3.3527777777777796
13437,13437,66335,Afro Samurai: Resurrection (2009),Animation,190.0,3.35263157894737
2124,2124,2205,Mr. & Mrs. Smith (1941),Comedy|Romance,641.0,3.35257410296412
6370,6370,6476,Shattered (1991),Mystery|Thriller,183.0,3.35245901639344
4971,4971,5063,One-Eyed Jacks (1961),Western,159.0,3.35220125786164
7433,7433,7708,Bedazzled (1967),Comedy|Fantasy,432.0,3.35185185185185
1851,1851,1932,"Great Ziegfeld, The (1936)",Drama|Musical,283.0,3.35159010600707
12738,12738,60040,"Incredible Hulk, The (2008)",Action|Sci-Fi,2711.0,3.35134636665437
14820,14820,74275,I Love You Phillip Morris (2009),Comedy|Drama|Romance,635.0,3.3511811023622102
7670,7670,8134,Wonderful Days (a.k.a. Sky Blue) (2003),Animation|Sci-Fi,184.0,3.35054347826087
1484,1484,1529,Nowhere (1997),Comedy|Drama,234.0,3.35042735042735
66,66,67,Two Bits (1995),Drama,170.0,3.35
14134,14134,70984,Taking Woodstock (2009),Comedy,230.0,3.35
13753,13753,68932,"Soloist, The (2009)",Drama|Musical,313.0,3.34984025559105
2249,2249,2331,Living Out Loud (1998),Comedy|Drama|Romance,1221.0,3.34971334971335
1802,1802,1883,Bulworth (1998),Comedy|Drama|Romance,5085.0,3.34965585054081
11320,11320,48161,Gridiron Gang (2006),Drama,226.0,3.34955752212389
5299,5299,5392,Bus Stop (1956),Comedy|Drama|Romance,259.0,3.34942084942085
5738,5738,5833,Dog Soldiers (2002),Action|Horror,969.0,3.34932920536636
2551,2551,2633,"Mummy, The (1932)",Horror|Romance,1717.0,3.3491555037856697
7287,7287,7395,Cheaper by the Dozen (1950),Comedy|Drama,427.0,3.3489461358313797
4581,4581,4672,"Tall Guy, The (1989)",Comedy|Romance,344.0,3.34883720930233
5157,5157,5250,Stir Crazy (1980),Comedy,618.0,3.34870550161812
4387,4387,4478,Biloxi Blues (1988),Comedy|Drama,1100.0,3.34863636363636
5271,5271,5364,Unfaithful (2002),Drama|Thriller,1786.0,3.34854423292273
329,329,333,Tommy Boy (1995),Comedy,10962.0,3.34847655537311
439,439,443,"Endless Summer 2, The (1994)",Adventure|Documentary,587.0,3.34838160136286
2375,2375,2457,Running Scared (1986),Action|Comedy,1354.0,3.34822747415066
5434,5434,5527,Possession (2002),Drama|Romance,609.0,3.34729064039409
1514,1514,1563,Dream With the Fishes (1997),Drama,216.0,3.34722222222222
2163,2163,2245,Working Girl (1988),Comedy|Drama|Romance,4653.0,3.34687298517086
13291,13291,65230,Marley & Me (2008),Comedy|Drama,845.0,3.34674556213018
10638,10638,41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller,5709.0,3.34673322823612
1409,1409,1442,Prefontaine (1997),Drama,710.0,3.34647887323944
1602,1602,1657,Wonderland (1997),Comedy|Documentary,153.0,3.34640522875817
14187,14187,71211,"Informant!, The (2009)",Comedy|Crime|Drama|Thriller,783.0,3.34610472541507
6726,6726,6832,Regarding Henry (1991),Drama,919.0,3.34602829162133
286,286,289,Only You (1994),Comedy|Romance,3192.0,3.3460213032581496
261,261,264,"Enfer, L' (1994)",Drama,159.0,3.34591194968553
457,457,461,Go Fish (1994),Drama|Romance,904.0,3.34568584070796
12396,12396,57528,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War,1311.0,3.34553775743707
10465,10465,38388,Goal! The Dream Begins (Goal!) (2005),Drama,233.0,3.34549356223176
15295,15295,78088,Buried (2010),Mystery|Thriller,517.0,3.34526112185687
4773,4773,4865,From Hell (2001),Crime|Horror|Mystery|Thriller,4409.0,3.34520299387616
2060,2060,2141,"American Tail, An (1986)",Adventure|Animation|Children|Comedy,4551.0,3.34519885739398
9755,9755,31696,Constantine (2005),Action|Fantasy|Horror|Thriller,4247.0,3.34506710619261
2255,2255,2337,Velvet Goldmine (1998),Drama,1362.0,3.3439794419970603
3077,3077,3161,Onegin (1999),Drama|Romance,182.0,3.34340659340659
16250,16250,82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy,526.0,3.34315589353612
4397,4397,4488,Colors (1988),Action|Crime|Drama,1057.0,3.34295175023652
3933,3933,4023,"Family Man, The (2000)",Comedy|Drama|Romance,4548.0,3.34289797713281
2025,2025,2106,Swing Kids (1993),Drama|War,1529.0,3.34270765206017
186,186,188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,2498.0,3.34247397918335
3217,3217,3301,"Whole Nine Yards, The (2000)",Comedy|Crime,6606.0,3.3422646079321803
3101,3101,3185,Snow Falling on Cedars (1999),Drama,2078.0,3.34215591915303
4827,4827,4919,Subway (1985),Crime|Drama|Romance|Thriller,253.0,3.34189723320158
12847,12847,60647,Transsiberian (2008),Crime|Drama|Thriller,410.0,3.3414634146341498
1072,1072,1092,Basic Instinct (1992),Crime|Mystery|Thriller,10998.0,3.3413347881432998
2913,2913,2996,Music of the Heart (1999),Drama,742.0,3.34097035040431
19134,19134,95441,Ted (2012),Comedy|Fantasy,999.0,3.3408408408408397
5137,5137,5230,"Paleface, The (1948)",Comedy|Western,160.0,3.340625
1535,1535,1585,Love Serenade (1996),Comedy,207.0,3.34057971014493
3467,3467,3555,U-571 (2000),Action|Thriller|War,6791.0,3.3403769695184797
562,562,567,Kika (1993),Comedy|Drama,360.0,3.34027777777778
2843,2843,2926,Hairspray (1988),Comedy|Drama,3320.0,3.34006024096386
2480,2480,2562,Bandits (1997),Drama,234.0,3.33974358974359
5764,5764,5859,Southern Comfort (1981),Drama|Thriller|War,190.0,3.33947368421053
4395,4395,4486,Clean and Sober (1988),Drama,283.0,3.33922261484099
3703,3703,3790,Groove (2000),Drama,279.0,3.33870967741936
5007,5007,5099,Heidi (1937),Children|Drama,387.0,3.3385012919896604
3329,3329,3414,Love Is a Many-Splendored Thing (1955),Drama|Romance|War,229.0,3.33842794759825
2351,2351,2433,"Civil Action, A (1998)",Drama,3965.0,3.33833543505675
1663,1663,1721,Titanic (1997),Drama|Romance,32238.0,3.33818785284447
357,357,361,It Could Happen to You (1994),Comedy|Drama|Romance,4993.0,3.33807330262367
1424,1424,1459,Absolute Power (1997),Mystery|Thriller,3555.0,3.3379746835442994
3364,3364,3450,Grumpy Old Men (1993),Comedy,5588.0,3.33795633500358
3879,3879,3969,Pay It Forward (2000),Drama,5186.0,3.33754338603934
2306,2306,2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,160.0,3.3375
10471,10471,38600,Factotum (2005),Drama,240.0,3.3375
6901,6901,7009,Lorenzo's Oil (1992),Drama,587.0,3.33730834752981
5279,5279,5372,Calamity Jane (1953),Musical|Western,255.0,3.33725490196078
21110,21110,103228,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX,1026.0,3.33723196881092
13094,13094,63033,Blindness (2008),Drama|Mystery|Romance|Thriller,512.0,3.3369140625
12466,12466,58162,Run Fatboy Run (2007),Comedy|Romance,699.0,3.3369098712446403
2816,2816,2899,Gulliver's Travels (1939),Adventure|Animation|Children,677.0,3.33677991137371
4873,4873,4965,"Business of Strangers, The (2001)",Action|Drama|Thriller,349.0,3.33667621776504
6931,6931,7039,Thunderheart (1992),Crime|Mystery|Thriller,309.0,3.33656957928803
15381,15381,78469,"A-Team, The (2010)",Action|Comedy|Thriller,1306.0,3.33652373660031
4021,4021,4111,Gardens of Stone (1987),Drama|War,223.0,3.33632286995516
8981,8981,26680,Cry-Baby (1990),Comedy|Musical|Romance,821.0,3.3361753958587097
5016,5016,5108,John Q (2002),Crime|Drama|Thriller,1636.0,3.33588019559902
5400,5400,5493,In Like Flint (1967),Action|Adventure|Comedy,356.0,3.3356741573033704
12077,12077,54962,"Nines, The (2007)",Drama|Mystery,359.0,3.33565459610028
15087,15087,76763,"Runaways, The (2010)",Drama|Musical,225.0,3.33555555555556
5880,5880,5975,War and Peace (1956),Drama|Romance|War,155.0,3.3354838709677406
3705,3705,3792,Duel in the Sun (1946),Western,249.0,3.33534136546185
3597,3597,3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,1832.0,3.33515283842795
5373,5373,5466,My Wife is an Actress (Ma Femme est une Actrice) (2001),Comedy|Drama|Romance,185.0,3.33513513513514
17539,17539,88405,Friends with Benefits (2011),Comedy|Romance,679.0,3.33505154639175
1027,1027,1044,Surviving Picasso (1996),Drama,506.0,3.33498023715415
2198,2198,2280,Clay Pigeons (1998),Crime,877.0,3.33466362599772
7877,7877,8528,Dodgeball: A True Underdog Story (2004),Comedy,5403.0,3.33444382750324
15622,15622,79592,"Other Guys, The (2010)",Action|Comedy,909.0,3.33443344334433
12325,12325,56805,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical,736.0,3.33423913043478
14582,14582,73015,It's Complicated (2009),Comedy|Romance,576.0,3.33420138888889
624,624,630,Carried Away (1996),Drama|Romance,223.0,3.33408071748879
10868,10868,44022,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy,2465.0,3.33407707910751
477,477,481,Kalifornia (1993),Drama|Thriller,5360.0,3.33376865671642
3130,3130,3214,American Flyers (1985),Drama,406.0,3.33374384236453
6553,6553,6659,Tremors (1990),Comedy|Horror|Sci-Fi,3201.0,3.33364573570759
2518,2518,2600,eXistenZ (1999),Action|Sci-Fi|Thriller,5298.0,3.33342770856927
